                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    204,                0.35892,                0.34278,                 0.9205,                0.94016,                0.95787,                0.97742,                0.93551,                0.31792,                0.26947,                0.87875,               0.001332,               0.001332,               0.001332
                    205,                 0.3615,                 0.3432,                0.91555,                 0.9336,                0.97241,                0.97478,                0.94036,                0.30719,                 0.2654,                0.87676,              0.0013303,              0.0013303,              0.0013303
                    206,                0.36219,                 0.3419,                0.91666,                 0.9112,                0.97891,                0.98681,                 0.9448,                0.30392,                0.25932,                0.87527,              0.0013287,              0.0013287,              0.0013287
                    207,                 0.3658,                0.34668,                0.91991,                0.93801,                0.98498,                0.98801,                0.94478,                0.31787,                 0.2579,                0.87793,               0.001327,               0.001327,               0.001327
                    208,                0.36118,                0.34283,                0.91664,                0.94894,                0.98264,                0.98876,                0.94618,                0.30436,                 0.2465,                0.87089,              0.0013254,              0.0013254,              0.0013254
                    209,                0.35923,                0.34016,                0.92302,                0.94613,                0.97631,                 0.9848,                0.94363,                0.30685,                0.25429,                0.87464,              0.0013237,              0.0013237,              0.0013237
                    210,                0.34756,                0.34252,                0.91123,                0.96832,                0.95783,                0.98984,                0.94685,                0.30797,                   0.24,                0.87232,              0.0013221,              0.0013221,              0.0013221
                    211,                0.35263,                0.33967,                 0.9079,                0.92773,                0.96391,                0.98217,                0.94148,                0.31205,                0.27256,                0.87568,              0.0013204,              0.0013204,              0.0013204
                    212,                0.35767,                0.33582,                 0.9193,                0.92355,                0.98175,                0.98115,                 0.9467,                0.30761,                0.24965,                0.87346,              0.0013188,              0.0013188,              0.0013188
                    213,                0.34824,                0.32119,                 0.9087,                0.94522,                0.98636,                0.98661,                0.94809,                0.31914,                 0.2352,                0.87774,              0.0013171,              0.0013171,              0.0013171
                    214,                0.35478,                0.33704,                0.91498,                0.95296,                0.98255,                0.98912,                0.94913,                0.31489,                0.24137,                0.87559,              0.0013155,              0.0013155,              0.0013155
                    215,                0.37369,                0.35417,                0.92611,                0.94761,                0.96538,                0.98458,                0.93161,                0.33243,                0.25242,                0.87984,              0.0013138,              0.0013138,              0.0013138
                    216,                0.36278,                0.32916,                0.91609,                0.96899,                0.94731,                0.98452,                0.94638,                0.30999,                0.25194,                0.87087,              0.0013122,              0.0013122,              0.0013122
                    217,                0.36357,                0.34893,                0.92045,                0.93782,                0.95744,                0.97846,                0.93308,                 0.3075,                0.25962,                0.87216,              0.0013105,              0.0013105,              0.0013105
                    218,                0.34377,                0.31697,                0.90842,                0.94652,                 0.9853,                 0.9821,                0.94037,                0.30397,                0.25228,                0.87324,              0.0013089,              0.0013089,              0.0013089
                    219,                0.35675,                0.34447,                0.91684,                0.92328,                0.97607,                0.98127,                0.94484,                 0.3124,                0.25218,                0.87411,              0.0013072,              0.0013072,              0.0013072
                    220,                 0.3514,                0.32772,                0.90773,                0.90978,                 0.9645,                0.96683,                0.93208,                0.32276,                 0.2867,                 0.8813,              0.0013056,              0.0013056,              0.0013056
                    221,                0.35258,                0.32954,                0.90508,                0.93099,                0.99151,                0.98648,                0.94826,                0.30033,                0.24046,                0.87055,              0.0013039,              0.0013039,              0.0013039
                    222,                0.34931,                0.33412,                0.90898,                0.95224,                0.96922,                0.98093,                0.93721,                0.31031,                0.24749,                0.87332,              0.0013023,              0.0013023,              0.0013023
                    223,                0.34906,                0.33869,                0.90871,                0.92531,                0.97867,                  0.969,                0.93024,                0.31259,                0.25903,                0.87135,              0.0013006,              0.0013006,              0.0013006
                    224,                0.34847,                0.34061,                 0.9129,                0.94959,                0.97258,                0.98505,                0.94336,                0.30617,                0.24598,                0.87566,               0.001299,               0.001299,               0.001299
                    225,                0.35263,                0.32466,                0.91056,                0.94526,                0.96452,                0.97924,                0.94042,                0.30406,                0.25867,                0.87442,              0.0012973,              0.0012973,              0.0012973
                    226,                0.34544,                0.33316,                0.90869,                0.93872,                 0.9785,                0.97801,                0.93491,                0.30202,                0.25422,                0.87079,              0.0012957,              0.0012957,              0.0012957
                    227,                0.35189,                0.33201,                0.92062,                0.93465,                 0.9641,                0.97716,                0.93745,                0.29471,                0.24954,                0.87105,               0.001294,               0.001294,               0.001294
                    228,                0.35746,                0.34162,                0.91737,                 0.9378,                0.97347,                0.98084,                0.94563,                0.29578,                0.25674,                0.86735,              0.0012924,              0.0012924,              0.0012924
                    229,                0.35583,                0.32971,                0.91251,                0.94008,                0.96177,                0.98327,                 0.9467,                0.30299,                0.27333,                 0.8696,              0.0012907,              0.0012907,              0.0012907
                    230,                  0.347,                0.33058,                0.90885,                0.90732,                0.98803,                0.97982,                0.93735,                0.30312,                 0.2635,                0.86989,              0.0012891,              0.0012891,              0.0012891
                    231,                0.34994,                0.32694,                0.91067,                0.95281,                0.98638,                0.98728,                0.94309,                 0.3078,                0.24857,                0.87462,              0.0012874,              0.0012874,              0.0012874
                    232,                0.34809,                0.32428,                0.91742,                0.92144,                0.98078,                0.98776,                0.94608,                0.32052,                0.26499,                 0.8752,              0.0012858,              0.0012858,              0.0012858
                    233,                0.34356,                0.32531,                0.91106,                0.94097,                0.96784,                0.98437,                0.94512,                0.30212,                0.26017,                0.87181,              0.0012841,              0.0012841,              0.0012841
                    234,                0.34228,                 0.3316,                0.91076,                0.93472,                0.96861,                0.97838,                0.93598,                0.30791,                 0.2731,                0.87369,              0.0012825,              0.0012825,              0.0012825
                    235,                 0.3486,                0.32423,                0.90864,                0.91834,                0.98958,                0.98387,                0.94671,                 0.3028,                0.25631,                0.87339,              0.0012808,              0.0012808,              0.0012808
                    236,                0.35086,                0.32372,                0.91756,                0.92194,                0.98543,                0.98338,                0.94633,                0.29773,                0.26628,                0.87195,              0.0012792,              0.0012792,              0.0012792
                    237,                0.33644,                0.31888,                0.90395,                0.94639,                0.95982,                0.98219,                 0.9345,                0.31981,                0.27177,                0.87609,              0.0012775,              0.0012775,              0.0012775
                    238,                0.34655,                0.32152,                0.90996,                0.96707,                0.94172,                 0.9845,                0.94916,                0.30283,                0.24669,                0.87091,              0.0012759,              0.0012759,              0.0012759
                    239,                0.34832,                0.32365,                0.90893,                0.92511,                0.96222,                0.98181,                0.94414,                0.30789,                0.26751,                0.87363,              0.0012742,              0.0012742,              0.0012742
                    240,                0.34638,                0.32088,                0.91344,                0.92634,                0.97086,                0.98016,                0.93793,                0.31182,                0.26473,                0.87418,              0.0012726,              0.0012726,              0.0012726
                    241,                 0.3497,                0.32156,                0.90838,                0.95611,                 0.9629,                0.98801,                 0.9489,                0.31439,                0.24845,                0.87382,              0.0012709,              0.0012709,              0.0012709
                    242,                0.34612,                 0.3242,                0.91513,                 0.9303,                0.97941,                0.98495,                0.95063,                 0.3026,                0.24375,                0.87272,              0.0012693,              0.0012693,              0.0012693
                    243,                0.34382,                0.32221,                0.91638,                0.95105,                0.96671,                0.98444,                0.94349,                0.30241,                0.24484,                0.87072,              0.0012676,              0.0012676,              0.0012676
                    244,                0.34098,                0.31125,                0.91601,                0.92917,                0.97501,                0.98017,                0.94357,                0.29722,                0.25669,                0.87005,               0.001266,               0.001266,               0.001266
                    245,                0.34471,                0.31263,                0.91157,                0.93908,                0.98535,                0.98321,                0.94414,                0.29688,                0.24549,                0.87068,              0.0012643,              0.0012643,              0.0012643
                    246,                 0.3424,                0.31008,                  0.909,                0.94202,                0.96826,                0.98368,                0.94111,                0.29909,                0.26178,                0.87077,              0.0012627,              0.0012627,              0.0012627
                    247,                0.34349,                0.31289,                0.91623,                0.94282,                0.98608,                 0.9909,                0.95984,                0.28783,                 0.2297,                0.86519,               0.001261,               0.001261,               0.001261
                    248,                0.34512,                0.31312,                0.91307,                   0.94,                0.98803,                  0.988,                0.95509,                0.28891,                0.22648,                0.86564,              0.0012594,              0.0012594,              0.0012594
                    249,                0.34399,                0.31293,                0.91226,                0.91863,                 0.9672,                0.97965,                0.94118,                0.30333,                0.26931,                   0.87,              0.0012577,              0.0012577,              0.0012577
                    250,                0.34776,                0.31819,                0.91485,                0.93072,                0.97855,                0.98781,                0.94879,                0.30255,                0.24548,                 0.8713,              0.0012561,              0.0012561,              0.0012561
                    251,                0.33868,                0.30725,                0.90832,                 0.9401,                0.99558,                 0.9882,                0.94918,                0.29432,                0.24286,                0.86642,              0.0012544,              0.0012544,              0.0012544
                    252,                0.35135,                0.32038,                0.91747,                0.93605,                 0.9974,                0.98332,                0.94857,                 0.3013,                0.23735,                0.86908,              0.0012528,              0.0012528,              0.0012528
                    253,                0.34032,                0.31654,                0.90797,                0.93567,                0.98742,                0.98499,                0.94799,                0.31501,                0.23525,                0.87342,              0.0012511,              0.0012511,              0.0012511
                    254,                0.34185,                0.30109,                0.90707,                0.96044,                 0.9703,                0.98867,                0.94844,                0.30321,                 0.2239,                0.86812,              0.0012495,              0.0012495,              0.0012495
                    255,                0.35276,                0.32765,                0.91292,                 0.9471,                0.97086,                0.98709,                0.95065,                0.29994,                0.24401,                0.86873,              0.0012478,              0.0012478,              0.0012478
                    256,                0.33723,                0.29868,                0.90288,                0.93943,                0.98084,                  0.987,                0.94919,                  0.303,                0.24286,                 0.8687,              0.0012462,              0.0012462,              0.0012462
                    257,                0.34455,                0.32284,                0.90981,                0.93952,                0.97707,                0.97691,                0.93682,                0.31072,                0.25914,                0.87059,              0.0012445,              0.0012445,              0.0012445
                    258,                0.33463,                0.31237,                0.90774,                 0.9629,                0.95657,                 0.9828,                0.94415,                0.29233,                0.24596,                0.86361,              0.0012429,              0.0012429,              0.0012429
                    259,                0.34216,                0.32647,                0.90918,                0.95966,                0.96671,                0.98889,                0.95272,                 0.3097,                0.23989,                0.87152,              0.0012412,              0.0012412,              0.0012412
                    260,                0.34048,                0.31313,                0.90655,                 0.9358,                0.96625,                0.98588,                0.94963,                0.30402,                0.23992,                 0.8676,              0.0012396,              0.0012396,              0.0012396
                    261,                0.33834,                0.31362,                0.91036,                0.93486,                0.98543,                0.98635,                0.94905,                0.30852,                0.24642,                0.87334,              0.0012379,              0.0012379,              0.0012379
                    262,                0.34045,                0.31535,                0.90725,                0.91981,                0.98368,                0.97805,                0.93701,                0.29979,                0.25247,                0.86641,              0.0012363,              0.0012363,              0.0012363
                    263,                0.34185,                0.31513,                0.90849,                0.96228,                0.95272,                0.98068,                0.94757,                0.29309,                0.24995,                0.86563,              0.0012346,              0.0012346,              0.0012346
                    264,                 0.3389,                0.30147,                 0.9028,                0.95226,                0.97389,                 0.9874,                0.95836,                0.30372,                 0.2397,                0.86736,               0.001233,               0.001233,               0.001233
                    265,                0.34226,                0.31875,                0.90829,                0.96056,                0.96775,                 0.9887,                0.95552,                0.29057,                0.22532,                0.86368,              0.0012313,              0.0012313,              0.0012313
                    266,                0.33873,                0.30487,                0.91233,                0.95686,                0.96635,                0.98105,                0.95019,                0.29833,                0.23313,                0.86626,              0.0012297,              0.0012297,              0.0012297
                    267,                0.33983,                0.31119,                0.90185,                0.93591,                0.98169,                0.98627,                0.95166,                0.29999,                 0.2304,                0.86771,               0.001228,               0.001228,               0.001228
                    268,                0.33808,                0.32133,                0.91059,                0.95075,                0.97015,                0.98893,                0.95073,                0.29698,                0.22701,                0.86434,              0.0012264,              0.0012264,              0.0012264
                    269,                0.33174,                0.31211,                0.89954,                0.95799,                0.96262,                0.98495,                0.94606,                0.30261,                0.22781,                0.86729,              0.0012247,              0.0012247,              0.0012247
                    270,                0.33628,                0.31645,                0.90545,                0.93424,                0.98022,                 0.9843,                0.94866,                0.29801,                0.25288,                0.86405,              0.0012231,              0.0012231,              0.0012231
                    271,                0.33324,                0.32041,                0.90277,                0.94059,                0.98992,                0.98524,                0.94625,                0.30302,                0.24096,                0.86876,              0.0012214,              0.0012214,              0.0012214
                    272,                 0.3416,                0.32405,                0.91528,                0.94438,                0.98411,                0.98178,                0.94303,                0.30414,                0.24883,                0.86827,              0.0012198,              0.0012198,              0.0012198
                    273,                0.33061,                0.31522,                 0.9022,                 0.9503,                0.97569,                0.98442,                0.94487,                 0.3004,                0.24667,                0.86935,              0.0012181,              0.0012181,              0.0012181
                    274,                0.33979,                0.31598,                0.90238,                 0.9269,                0.97867,                0.97827,                0.94233,                0.30482,                0.26654,                0.87111,              0.0012165,              0.0012165,              0.0012165
                    275,                0.34133,                0.30233,                0.90274,                0.94251,                0.98744,                0.99033,                0.95654,                0.29193,                0.23108,                0.86484,              0.0012148,              0.0012148,              0.0012148
                    276,                0.32669,                0.29195,                0.89876,                0.94377,                0.98022,                0.98565,                0.95554,                0.29557,                0.23144,                0.86565,              0.0012132,              0.0012132,              0.0012132
                    277,                 0.3305,                0.30233,                0.90916,                0.95231,                0.98004,                0.98865,                0.95745,                0.28699,                0.22237,                0.86399,              0.0012115,              0.0012115,              0.0012115
                    278,                 0.3318,                0.30278,                0.90457,                0.93322,                 0.9753,                0.98196,                0.94935,                0.29621,                0.23829,                0.86782,              0.0012099,              0.0012099,              0.0012099
                    279,                0.32958,                0.30326,                0.90429,                0.93659,                0.96364,                0.97178,                0.93102,                0.29373,                0.26001,                0.86618,              0.0012082,              0.0012082,              0.0012082
                    280,                0.32715,                0.29871,                0.90153,                0.93986,                0.98233,                0.98741,                0.95232,                 0.2899,                0.22825,                0.86232,              0.0012066,              0.0012066,              0.0012066
                    281,                0.33986,                0.31362,                0.91368,                0.92193,                0.98731,                0.98277,                0.94872,                0.29462,                0.24957,                0.86612,              0.0012049,              0.0012049,              0.0012049
                    282,                0.33704,                0.30316,                0.90206,                0.93436,                0.98543,                 0.9843,                0.94681,                0.29349,                0.24191,                  0.865,              0.0012033,              0.0012033,              0.0012033
                    283,                0.32779,                0.29828,                0.89876,                0.93828,                0.98678,                0.98042,                0.94818,                0.28374,                0.23352,                0.86091,              0.0012016,              0.0012016,              0.0012016
                    284,                0.32832,                0.29136,                0.89828,                0.92909,                0.98194,                0.97669,                0.93976,                0.29232,                0.24484,                 0.8646,                 0.0012,                 0.0012,                 0.0012
                    285,                0.33209,                0.30104,                0.89942,                0.95233,                0.99182,                0.99121,                0.95686,                0.29212,                0.22825,                0.86435,              0.0011983,              0.0011983,              0.0011983
                    286,                0.32646,                0.30007,                0.90495,                0.93135,                0.99539,                0.98912,                0.95546,                0.29047,                0.22384,                0.86214,              0.0011967,              0.0011967,              0.0011967
                    287,                0.33033,                0.29506,                0.90364,                0.92305,                0.98964,                0.97915,                0.94667,                0.28675,                0.24012,                0.86095,               0.001195,               0.001195,               0.001195
                    288,                0.33827,                0.30229,                0.91402,                0.94212,                0.97801,                0.98626,                0.94736,                0.30314,                0.23336,                0.86636,              0.0011934,              0.0011934,              0.0011934
                    289,                0.33621,                0.29094,                0.90627,                0.92339,                0.98022,                0.98133,                0.94304,                0.29962,                0.24659,                0.86711,              0.0011917,              0.0011917,              0.0011917
                    290,                0.32756,                0.30482,                0.90479,                0.93541,                0.98011,                0.97338,                0.93486,                0.29645,                0.24134,                0.86565,              0.0011901,              0.0011901,              0.0011901
                    291,                0.32848,                0.29737,                0.90411,                0.93419,                0.99073,                 0.9757,                 0.9379,                0.29411,                0.23231,                0.86484,              0.0011884,              0.0011884,              0.0011884
                    292,                0.32201,                0.29904,                0.90138,                0.94135,                0.98535,                0.98479,                0.95079,                0.29264,                0.23897,                 0.8641,              0.0011868,              0.0011868,              0.0011868
                    293,                0.33565,                0.30412,                0.90024,                0.92707,                0.98432,                0.98074,                0.94343,                0.29287,                 0.2451,                0.86573,              0.0011851,              0.0011851,              0.0011851
                    294,                0.31952,                0.29255,                0.89562,                0.92735,                0.99221,                0.98773,                0.95006,                 0.2951,                0.23043,                0.86611,              0.0011835,              0.0011835,              0.0011835
                    295,                0.33511,                0.31321,                0.90563,                0.94402,                0.98322,                0.98914,                0.95373,                0.29595,                0.22915,                0.86957,              0.0011818,              0.0011818,              0.0011818
                    296,                0.33424,                0.30047,                0.90419,                0.95981,                0.98314,                0.98703,                 0.9534,                0.29142,                0.22908,                0.86467,              0.0011802,              0.0011802,              0.0011802
                    297,                0.32546,                 0.2874,                0.89842,                0.94518,                0.98147,                0.98724,                0.95474,                0.29459,                0.23415,                0.86462,              0.0011785,              0.0011785,              0.0011785
                    298,                0.32594,                 0.2964,                0.89675,                0.94024,                 0.9672,                0.97926,                0.94357,                0.29036,                0.24082,                0.86281,              0.0011769,              0.0011769,              0.0011769
                    299,                0.32764,                0.29408,                0.90204,                0.93659,                0.97501,                0.98636,                0.94573,                0.29694,                0.23026,                0.86587,              0.0011752,              0.0011752,              0.0011752
                    300,                0.33641,                0.29792,                0.90854,                0.92227,                0.98122,                0.98814,                 0.9494,                0.29456,                0.23179,                0.86593,              0.0011736,              0.0011736,              0.0011736
                    301,                0.32411,                0.29148,                0.89757,                0.93551,                0.98958,                0.99016,                0.95565,                0.29143,                0.23094,                0.86449,              0.0011719,              0.0011719,              0.0011719
                    302,                0.31925,                0.29135,                0.88697,                  0.924,                0.98283,                0.98177,                0.94655,                0.29943,                0.24211,                0.86731,              0.0011703,              0.0011703,              0.0011703
                    303,                0.32309,                0.28612,                0.89509,                0.93892,                0.97205,                0.98239,                0.94958,                0.29464,                0.23614,                0.86546,              0.0011686,              0.0011686,              0.0011686
                    304,                0.34052,                0.29933,                0.90346,                0.93575,                0.96931,                 0.9856,                0.95038,                0.29947,                0.23173,                0.86471,               0.001167,               0.001167,               0.001167
                    305,                0.33393,                0.29706,                0.90594,                0.91998,                0.98603,                0.97779,                0.94199,                 0.2941,                0.24111,                0.86625,              0.0011653,              0.0011653,              0.0011653
                    306,                0.32577,                0.29085,                0.89447,                0.93499,                0.98283,                0.97873,                0.94138,                0.29708,                0.23752,                0.86437,              0.0011636,              0.0011636,              0.0011636
                    307,                0.32067,                0.29544,                0.89313,                0.95739,                0.97347,                0.98656,                 0.9483,                0.29901,                0.23511,                0.86472,               0.001162,               0.001162,               0.001162
                    308,                 0.3247,                0.29992,                0.90235,                0.92344,                0.97086,                0.97452,                0.93708,                0.29382,                0.25162,                0.86586,              0.0011603,              0.0011603,              0.0011603
                    309,                0.31918,                 0.2914,                0.89608,                0.96064,                0.96081,                0.98849,                0.95064,                0.29062,                0.22598,                0.86295,              0.0011587,              0.0011587,              0.0011587
                    310,                0.31483,                0.28206,                0.89123,                 0.9368,                0.96966,                0.98313,                0.94829,                0.29291,                0.23715,                 0.8657,               0.001157,               0.001157,               0.001157
                    311,                0.32276,                0.28831,                0.89712,                0.92906,                0.99136,                0.97492,                0.94018,                0.29285,                0.22931,                 0.8648,              0.0011554,              0.0011554,              0.0011554
                    312,                0.32374,                0.28838,                0.89655,                0.93592,                0.98195,                0.98708,                0.95398,                0.28553,                0.22347,                0.86418,              0.0011537,              0.0011537,              0.0011537
                    313,                0.31921,                0.28451,                0.89704,                0.93841,                0.97867,                0.98371,                0.94859,                0.28834,                0.22545,                0.86318,              0.0011521,              0.0011521,              0.0011521
                    314,                0.32647,                0.30736,                0.89862,                 0.9361,                0.97247,                0.98789,                0.95304,                0.28698,                0.22527,                0.86121,              0.0011504,              0.0011504,              0.0011504
                    315,                0.32382,                0.29231,                 0.8963,                0.93777,                0.97192,                0.97942,                0.95224,                 0.2916,                0.23322,                0.86275,              0.0011488,              0.0011488,              0.0011488
                    316,                0.31915,                0.29131,                0.89955,                0.93892,                0.97359,                0.98467,                 0.9515,                0.29688,                0.22154,                0.86259,              0.0011471,              0.0011471,              0.0011471
                    317,                0.31471,                0.28201,                0.89289,                0.92223,                0.97036,                0.97236,                0.93491,                0.28857,                0.24193,                 0.8609,              0.0011455,              0.0011455,              0.0011455
                    318,                0.32111,                0.28945,                0.89186,                0.94506,                0.97563,                0.98754,                0.95148,                0.28605,                 0.2256,                0.86101,              0.0011438,              0.0011438,              0.0011438
                    319,                0.32042,                0.28258,                0.89033,                 0.9412,                0.97601,                0.97668,                0.93984,                0.29427,                0.23489,                0.86423,              0.0011422,              0.0011422,              0.0011422
                    320,                0.31956,                0.28318,                 0.8996,                 0.9464,                0.99064,                0.96966,                0.93309,                0.29593,                0.23412,                0.86284,              0.0011405,              0.0011405,              0.0011405
                    321,                0.31255,                 0.2819,                0.88697,                0.95053,                0.98857,                0.98219,                0.94694,                0.28366,                0.22366,                0.86111,              0.0011389,              0.0011389,              0.0011389
                    322,                0.32102,                0.29538,                0.89722,                0.93737,                0.97762,                0.98515,                0.95074,                0.29092,                0.24046,                0.86452,              0.0011372,              0.0011372,              0.0011372
                    323,                0.32723,                0.29431,                 0.8959,                0.93081,                0.99136,                0.98479,                0.95296,                 0.2914,                0.23731,                0.86295,              0.0011356,              0.0011356,              0.0011356
                    324,                0.31507,                0.28801,                0.89534,                0.93633,                0.98643,                0.98098,                 0.9475,                 0.2877,                0.23637,                0.86355,              0.0011339,              0.0011339,              0.0011339
                    325,                0.31347,                0.29143,                0.89385,                0.93732,                0.98803,                0.97921,                0.94605,                0.29035,                0.23719,                0.86343,              0.0011323,              0.0011323,              0.0011323
                    326,                0.32105,                0.28152,                0.88926,                0.93764,                0.96274,                0.98238,                0.94812,                0.28992,                0.23841,                0.86156,              0.0011306,              0.0011306,              0.0011306
                    327,                0.32646,                0.29157,                0.89546,                0.92845,                0.98502,                 0.9839,                0.94865,                0.28765,                0.24035,                  0.861,               0.001129,               0.001129,               0.001129
                    328,                0.31823,                0.27991,                0.89451,                0.92308,                0.97086,                0.97769,                0.94324,                0.28942,                0.25386,                 0.8621,              0.0011273,              0.0011273,              0.0011273
                    329,                0.31898,                0.28419,                0.89641,                0.93452,                0.98543,                0.98178,                 0.9474,                0.29047,                0.22922,                0.86608,              0.0011257,              0.0011257,              0.0011257
                    330,                0.32504,                0.29069,                0.89724,                0.94322,                0.97867,                0.98015,                 0.9472,                0.29515,                0.24023,                0.86777,               0.001124,               0.001124,               0.001124
                    331,                 0.3259,                0.28458,                0.90002,                0.94222,                0.97535,                0.97835,                0.94024,                0.29288,                0.22392,                0.86423,              0.0011224,              0.0011224,              0.0011224
                    332,                0.32182,                0.28569,                0.89199,                0.94723,                0.98319,                0.97793,                0.94454,                0.29796,                0.23038,                0.86584,              0.0011207,              0.0011207,              0.0011207
                    333,                0.33035,                0.28989,                0.90076,                0.94897,                0.97714,                0.98138,                0.94793,                0.29464,                0.23093,                 0.8644,              0.0011191,              0.0011191,              0.0011191
                    334,                0.32304,                0.27897,                0.89452,                0.93801,                0.97636,                 0.9796,                0.94224,                0.29437,                0.23605,                0.86724,              0.0011174,              0.0011174,              0.0011174
                    335,                0.31515,                0.28387,                0.89364,                0.94604,                0.97431,                0.97972,                 0.9418,                0.29337,                0.22734,                0.86364,              0.0011158,              0.0011158,              0.0011158
                    336,                 0.3175,                0.27543,                0.89433,                0.95089,                0.97731,                0.97818,                0.94213,                0.28923,                0.22483,                0.86403,              0.0011141,              0.0011141,              0.0011141
                    337,                0.31954,                0.28189,                0.89198,                0.93428,                0.98138,                0.98446,                0.94876,                0.29225,                 0.2293,                0.86414,              0.0011125,              0.0011125,              0.0011125
